"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Allemagne","DEU","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.168543460356","20.5858674907621","22.1940099457262","24.482163205417","24.6418565541539","24.7172514407512","24.7065943213197","24.2525281690753","25.3845442988561","26.1708434390865","26.4121038787853","25.9927747265556","26.1967568875853","25.7655772478337","25.3453659096047","25.7569388002638","25.545752066249","24.5573262887848","24.6856870424495","31.0856350107201","31.30671069175","31.8064527183318","31.8936350468695","38.3255129023915","32.4507905776057","31.8927160084644","31.7022269437357","31.6223512731369","31.3132203936295","30.7393649829232","31.1779156733936","31.5756227476408","30.3906705797076","30.4945571185722","29.1920187163533","28.0020803744674","28.2725241410726","31.0460680451235","31.3667134612385","28.8749832934852","28.4938677234993","28.5460010315329","28.0521822895851","27.9881897309479","27.902920178388","28.0782392046915","27.9221203702328","28.3802470272962","32.6057002171148","33.3205434767585","",
"Djibouti","DJI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominique","DMA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Danemark","DNK","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.078572524098","26.8115542027111","30.1698577641179","31.024529724692","29.9757364017471","30.4515069213061","31.3683033067451","32.8700843250673","35.9794570496622","38.049103905296","39.1518214901023","39.6594617730869","39.1626412208182","37.4782786755059","35.1359951817149","34.9896290019194","36.512720384377","36.8372293601967","37.0039568823522","36.5903919844332","37.5756956679134","40.2883841989514","40.7075913508083","42.3242049497383","40.9902840653873","39.3294163759294","38.9756196750928","38.1758420989158","36.7934107533369","36.6254755765814","36.6384893476224","37.0814365888419","36.8121318883923","34.8998439246717","33.2287477094202","36.0667508169168","36.760980329934","41.9424059218607","42.2686056002143","42.3863047125002","43.523694932766","41.4137695541439","40.9107774305507","40.4442008479026","38.3836154110677","37.0221526730792","36.8022464830679","35.9531907511295","39.7465324551898","37.1216440075283","",
"République dominicaine","DOM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.3615779410285","10.6746844080519","11.2725159790819","9.36319182040453","10.3909907630014","","10.8461473470767","14.8359642103732","13.8006004762398","12.6512636715909","10.9913636693519","11.3680237728564","9.9818871830257","10.7038683463042","11.2672729420102","8.47854809048546","9.45130211107898","8.48701436557922","6.89608786277386","5.56082069755707","7.01784710430084","8.5550980249097","7.97680808117991","7.71748148429669","8.08245410045666","10.2390893345542","10.1955446080139","10.7457455889032","10.9875855185638","12.1697108843683","12.4100701063605","10.7120925866839","13.3317198477445","13.5953672250726","13.7597772413137","13.5862337522216","15.3966763993594","15.094534455154","14.208767040244","14.0159142860036","15.8349209837727","15.4533387570096","15.6419047050747","15.2054975505956","16.1490037375533","16.0194816377183","15.704552140793","15.8640481695949","21.3975598243477","17.8061253524985","",
"Algérie","DZA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique (hors revenu élevé)","EAP","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"de dividende précoce démographique","EAR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9443578647463","15.5587672098286","16.0443633966291","16.0240070504485","15.64413667168","16.3901552859889","16.9732140843456","17.7030908877438","16.6601494941136","","","","","","","","","","","","","20.1659135353222","20.8416784591199","21.2723576318591","21.342463673377","21.492419058995","21.0216478628342","20.8989296387877","21.1849269469948","","","","",
"Asie de l’Est et Pacifique","EAS","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe et Asie centrale (hors revenu élevé)","ECA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8899638442597","15.3548370963821","","","23.3438249918867","","","","","","","","","","25.5379859645229","33.3505899257699","28.8919061308919","25.3748742824336","25.8739689403428","25.942263821301","27.3079807701444","29.0892631012142","29.6848218378215","29.9536611388197","29.1882274859927","30.2484354349672","33.4808047926451","29.9885678259817","",
"Europe et Asie centrale","ECS","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.8012121666652","26.289646722935","28.858230958759","29.0032760379606","29.2351886181535","30.1713154689666","30.6879275876808","31.2379202174044","31.5567516621989","33.4347171213001","32.466207017414","32.5455685266725","33.3616813573209","34.3147946669207","34.2430444105182","32.9600751900428","32.4368856740833","32.3567508236651","34.7839510974889","36.2880643681426","37.4165478457447","36.0092742272714","37.7383880596572","38.4834180424373","37.3001125881365","35.1314748171699","35.0143051446071","34.4588810386462","34.6085037266111","35.1519349123765","35.5705393844695","34.9141850121221","35.0204166106454","34.5615984038232","34.4527269686413","34.9752833842069","38.7209216979923","38.2303567035623","36.4096405006904","36.8664080763358","36.4219013016881","36.234828981874","35.9792461163309","35.671956406973","35.3749655359653","35.0389010345609","35.0797992837847","41.0950328022999","38.9561993648867","",
"Équateur","ECU","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0387816763776","33.6516959441241","33.3617280487025","34.2600244105971","31.5711344825962","33.6990063234216","32.9898577666523","32.8652698562189","32.2308666082271","30.7232790487756",
"Égypte, République arabe d’","EGY","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","50.7669694342894","43.7460847776154","42.4365704819791","37.4419128334255","38.9475520040589","","42.824787707485","46.3662272889206","37.8045112781955","37.9525316455696","35.8123324396783","35.2018140589569","30.1495145631068","32.150974025974","27.2285714285714","24.1137787056367","27.3128888888889","34.9439252336449","31.4845360824742","31","28.125","26.9481255448997","24.2320421210982","","","","","27.2483504882555","27.3324550898204","26.8903770863383","27.3888579387187","32.7636716852841","29.3352309344791","30.3182043551089","30.0771253118403","28.8602519476214","29.1899277952009","28.6894966262614","32.2017308105784","32.9206291079812","30.2303694913867","","","","","","","",
"Zone euro","EMU","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","22.9865837101621","24.4875573457356","25.6278674769943","28.3243514927985","28.3957361947554","28.8561652307737","30.0079438341216","30.5368549610801","31.8082738483347","31.7824324459041","33.0872697511957","33.2543823255446","33.438033410479","33.68108340879","35.5003943026437","35.8463101380163","34.523291421375","33.9773008457948","34.1859023769548","36.8308710789118","38.0900883986792","39.4394769840408","38.871479649077","43.9616004192278","41.3755595581459","40.5102715217901","39.0923835433826","38.7993576819437","37.9124350021592","37.8800088313018","38.1345765970632","38.4974409925492","37.7909253986916","37.9123847556212","37.3387693177537","36.5901463781893","37.3694243049574","40.6862738048595","41.1559282863998","39.4595294689524","39.6235521922455","39.5124018082156","39.0476031584828","38.3565584005804","37.91144620929","37.5177624348346","37.1781635177961","37.0941128320474","43.0340841497688","41.8217885306741","",
"Érythrée","ERI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Espagne","ESP","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","15.9969236531997","16.1931036322497","16.3971211193439","17.2890420650325","17.5907868122937","19.1824973405649","20.9513538083671","22.526907846379","23.090907904162","23.4614437175484","26.2767310472586","26.9276894485127","27.6156605137275","29.6220694912502","29.5240018929462","29.5659642995474","29.1007726197223","29.4007490529956","29.3325819346129","30.1552973657134","31.7109924167574","34.6308546770865","33.7651093632739","","","","","","","","","","","","","","","","","","38.4999961206629","35.758717008417","34.789484489758","33.1950334479803","32.6811256079396","31.8392728724155","32.2576813397582","32.3262784089769","41.0545928990804","39.0237177756506","",
"Estonie","EST","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1605353297657","35.9350755576812","33.7743128037119","35.5891492307219","37.065656203231","33.3557746759575","31.3178530224905","30.7507241856267","30.744156334561","30.6102025076249","30.0186806802624","29.6051346716359","29.2275006411064","34.2958120753416","40.7434097828339","37.879119357622","34.7101465612808","34.1184824288336","34.225445121683","33.8862899889496","36.1546658916653","36.2940622800076","35.0517550548566","35.6252402420838","36.1159708947234","41.0923262210767","37.7205686655899","",
"Éthiopie","ETH","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0852482366578","13.2751074781198","11.3943757773315","10.4670582782577","12.4393455551484","11.8653475935153","11.0954864771932","12.3955205043027","16.0038959038617","18.1591726508534","","14.5127189087474","17.2455618681994","15.7633732927995","16.1670492299566","14.8516589031207","9.51582703276699","7.69319353227766","12.8780606408161","12.1531167118786","12.5031975516212","10.583931315438","8.46637984459639","10.2119139511192","9.55243367655399","10.3776370135472","10.0892965416291","11.232503563404","10.8174753935638","9.70541337731808","8.41226929167816","","",
"Union européenne","EUU","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","24.4811826523842","25.6849719822877","28.2281807138409","28.3603954863938","28.9373614823102","30.1265914089589","30.7286851507041","32.0016625289358","32.3508852699556","33.4585417323864","33.6432429908125","33.7538546839304","34.1952188125297","35.6701563067716","35.8884901182717","34.6056222429091","34.1394990385515","34.3682218006409","36.8974694384955","38.2882601302098","39.5323245838327","38.8303424637361","43.6987543941507","41.3782498016667","40.2262057572902","38.966626120987","38.6466119188149","37.7147631894914","37.6923521501088","37.9226895291041","38.2821574513283","37.4652828406479","37.4512714253614","36.85773438611","36.2207448465789","36.9486948189485","40.1377489819176","40.4962622264865","38.9453359354816","39.1920168118163","39.1015570116615","38.6453265679891","37.9338968477168","37.4937870360158","37.0545997349693","36.721089558497","36.6494520530765","42.4367614947576","41.0893872470022","",
"Fragile et les situations de conflit touchées","FCS","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlande","FIN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","20.6581053739535","19.8722902561043","21.0891451149519","24.7097653634666","25.3837918570729","26.1829475629285","26.1679644822215","25.9939281155312","25.37485431794","25.8235425061665","27.0519963207467","28.0832135376154","27.0038205759396","27.8127301930119","28.2496052705246","28.7217966448241","27.6026106230564","26.8801867822601","28.1553308351761","34.4334388160593","39.126476492396","41.90314235872","40.4307843980998","48.6296157241575","44.9046364233026","40.3196548954488","37.55001079071","36.4989441835545","33.9067149411472","33.2563542329286","34.319060382797","34.8957818502923","34.5941621839529","34.6845834826064","34.2793686414455","32.6403737598358","33.3703961084086","38.2234644863464","38.3830384335319","37.8832109415247","38.8973174092331","40.0898586048424","40.5525454694848","40.4243442060695","39.5843102639782","37.8973137546895","37.408657511715","37.0185693201811","41.2501365328225","39.8409823508761","",
"Fidji","FJI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9565656565657","23.5788442703232","24.2006773185134","27.5766105054509","26.9761699898994","26.7635064419503","26.9697375468666","","","","","","","","25.1000404849673","24.7111111111111","26.5294365623298","23.1303569814893","21.4422073844431","23.8792791467939","23.8350458055167","22.2436207511801","22.9944491731373","24.3834617971389","25.4809145706171","26.323010060159","25.327549222072","25.3702932917658","28.025586732405","26.9598780871168","30.5038001069601","34.5592181918443","",
"France","FRA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","30.0052383323358","29.3440683336724","31.098818951367","33.5693413289656","33.7654676272315","34.1313040251288","35.0931501517492","35.496529163639","36.4646629981508","38.8726535124617","39.9314657028888","40.6695071749333","41.0689282112635","41.3491518716257","40.7717971796353","40.609253173611","39.7261494705704","38.7910440693515","38.9491317605437","40.189270142508","41.5338830746026","43.7464405279913","43.902513653596","47.0999201328438","47.1372999027363","47.3823551935098","45.586529585116","45.3891466018177","44.1329000361832","44.374324535171","45.3515498205411","45.6356507095874","45.0159798687691","45.1413507521639","44.7043320594475","44.1951595788519","44.6826820184904","48.0210057518454","49.3240362674279","47.5857458016517","48.0719239335045","48.119369598085","48.2894176805372","47.9919779188076","47.8819262450825","47.7079907123412","46.7732066858883","46.3024611970209","51.8676936033328","49.8769042866883","",
"Îles Féroé","FRO","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronésie, États fédérés de","FSM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2152825304366","16.6558676431028","16.7757213495739","15.6813389330476","17.4439953466584","18.1961632258813","18.1003036885256","20.6526899562988","22.1655235035147","22.1656154761201","21.5071605755872","22.452258402993","21.4106150547019","","",
"Gabon","GAB","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2796182811036","16.330781875643","15.2532453291979","17.1851872348986","17.0854995180674","15.6674947805283","13.6976362674135","13.5418676122117","","","",
"Royaume-Uni","GBR","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","29.5118582302289","28.8380792426903","33.2535749520883","36.489009279426","36.4449594438007","34.5281667727562","34.4890187996323","33.9799221391943","35.5598793897086","37.4844380028615","37.6715488409641","36.8816195615493","36.8195626985179","35.9327582091588","34.9778582587354","33.1374118627526","30.9724412757416","29.6546233795577","32.583043271347","34.7840781769414","37.6406266271925","37.368983262073","37.079774985373","37.2735650265013","36.1403878930937","34.5262506489897","34.0794851482372","33.7462425041793","34.1675509106502","34.4628686847535","35.8205497721663","37.0100466171938","37.4480677616005","37.8843523748721","38.137126894822","38.431165380604","41.2417796184739","43.8040498398117","44.1452659626385","42.6891777287245","43.3248819086021","40.1835450534732","39.3889119759637","38.4159574129472","37.2402210233249","37.0896363089813","37.5171908800987","36.6844664605418","47.6771240438571","43.695423844797","",
"Géorgie","GEO","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2011143393223","17.4305286286674","20.077279413379","17.1103721550746","17.042708204703","15.0783538250236","16.059334731795","15.4117489270386","14.580633107974","19.7530612868092","21.7521878684095","23.427290988332","26.1307064929563","29.5356725330146","31.3132436339375","25.4330571543791","23.7033286627654","24.8698916161353","25.070733848376","26.7414214111297","28.1877118019744","29.2485210402947","27.2432878002826","24.1294725938017","24.5976592948629","29.3165350782868","27.5311415790789","25.1415114145322",
"Ghana","GHA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7116417612495","20.0290266464737","22.0203756781146","23.4793110246594","22.7457889920708","15.2883466766383","17.8651441453915","20.5460947523142","18.027952390966","20.1575042881243","21.1409260461554","26.8839178478186","19.2811347818803","18.2035083552589","17.3642997310271","18.2895855621062","17.3552401268784","17.6018477434087","17.5109448878289","21.8835544057028","","",
"Gibraltar","GIB","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée","GIN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1288484258809","11.5144561204203","11.2965842266752","9.43305030627137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambie","GMB","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1600695336857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée-Bissau","GNB","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6271258161709","","14.6465665244015","","","",
"Guinée équatoriale","GNQ","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68613231412251","3.42602479722701","4.15893882785452","4.86568406431922","5.62325103907898","4.97367667879812","7.1338148829886","8.04260611446995","7.09211811356117","9.94330276207662","10.2457380951843","9.90214268336292","10.3213929151027","11.4103961361878","12.2535279171298","10.4527668795043","",
"Grèce","GRC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","16.0942804091871","15.8096903521936","18.1995343106186","17.9048159044543","19.3635427494931","20.3091156782635","20.1528650527961","19.976383991393","21.3979217380275","24.1774327193067","33.6967361532794","27.3790112504005","31.2459937255856","31.5790575833382","31.3980406073311","34.3387550937469","34.1257653648726","38.2718824556221","42.2902882976528","","","","","42.8631597868215","42.4140371110499","42.4096184725276","42.7070966475743","41.7927585050364","42.8468439986057","42.4340438802785","41.9978460396771","42.0223251231969","43.4528260324257","42.9431876899722","42.4195973839682","44.0495839110452","47.2109656916541","51.2654639796872","50.9570526640985","54.8290674605195","56.1735018242533","60.2970641475374","48.9894895830856","51.5170299646372","48.5041976415305","47.6282619580863","47.9444833090845","47.0663841036474","58.5507778921527","55.6169655915804","",
"Grenade","GRD","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenland","GRL","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1312650775244","8.15938753149953","9.622357563089","8.62665141257821","7.94299555788372","7.56205034876119","7.9963502842445","8.26734995663712","9.4132571101958","10.5182043769625","10.9399955148495","13.3991606075354","12.9816094892199","14.5728922781348","12.8785912640903","13.0393830774986","13.2246497707628","12.6596651018282","11.8741951414804","12.6216557349988","12.8578109221043","12.7453111287762","13.1714004750496","13.0330962185914","13.0102013940753","12.5301725858538","12.6562872261778","12.8125090898112","12.8985140326823","12.9878421878842","14.9101705160475","13.2660847034251","",
"Guam","GUM","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Revenu élevé","HIC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","19.2872702124182","19.7604606380653","20.5646789477","22.5279849593163","22.8529767762806","22.890050052771","23.2324453410653","23.3302323530331","24.4262998859474","24.5925546205526","25.6244849464051","25.7929648710447","25.1921342690768","25.6256727436767","26.4369972003035","25.9475127897743","25.1367422880926","24.7600681131907","25.0113110490908","28.6909003206546","28.4884446946333","28.5865239840394","26.682072000616","27.9861339735082","26.9707465438658","25.9217468308094","25.9281904537758","25.2786386373089","25.0506967212057","25.7914910458534","26.1949002657721","26.5299675589424","26.0693895416322","26.18705504334","25.9151157584229","25.6704047917864","26.9785669342976","29.7271382516798","29.7725743802097","28.8379090053479","28.8441129150684","28.2315227910242","27.9029738486391","27.6314831013177","27.4136444436296","27.1022359598346","27.0256319874508","27.2519722635416","34.7954312121461","33.3387009934776","",
"Chine, RAS de Hong Kong","HKG","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","13.169365701704","11.1342471854382","10.6524891251812","11.8994661921708","12.5556384479094","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9025765695873","19.5412906521369","19.8815874401488","19.9082108508493","22.4238553187263","22.0470007838672","23.6076191388379","22.7480069231437","22.5041523742209","23.4992682867094","23.8938403917359","24.2419177349486","21.9760874717836","","","","","23.905552790458","","",
"Pays pauvres très endettés (PPTE)","HPC","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9632497216851","","","15.0566446707768","15.075520167296","","","","","","",
"Croatie","HRV","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2345736808464","49.529035939947","46.5270686881006","46.3848001287068","48.4896552738837","47.4052144446593","43.4609826644441","42.5455833178761","39.9139414840544","40.0438424154627","37.7322372188895","36.959122613898","36.5706951942409","37.4027419016751","41.4695244678285","41.9769059938939","42.1056986705989","41.7135942480611","41.3760872149057","41.9438047504674","41.3595876026986","40.4376170413168","39.4435217825613","38.8177663704486","38.1929591485822","45.1327051126914","41.0568707070736","",
"Haïti","HTI","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hongrie","HUN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7553614964355","51.4535666912262","50.4248999393142","51.1310147404594","51.0470603615225","46.9004486609321","44.6285836532889","45.1694331932243","43.9370207430329","41.3571337007691","40.939494892426","42.9174917612905","42.6711254896822","41.6103479388665","41.787298993944","42.8299602606799","42.375142656536","44.2888579881118","44.9999276039283","43.5272422036192","44.981831721564","44.5997295340966","46.9322911976887","45.0215129127658","43.2697919414934","43.5168402277084","42.0818241090581","39.9066782708345","39.5429697416759","44.1598743271638","42.5808331382963","",
"BIRD seulement","IBD","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BIRD et IDA","IBT","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA totale","IDA","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA mélange","IDB","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonésie","IDN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","10.4294478527607","11.3128202090799","13.2330967500934","13.2726913189638","12.9180756075957","12.2720362743087","12.402180603183","13.2675938473836","13.5436355914861","13.7560849205027","13.5596972125985","13.3789974164695","12.5840275320832","13.6495891082001","14.6529505323957","11.8902167895533","11.2346662463196","11.5788107404565","12.7210409964969","11.2376247635746","11.7102020320565","10.7096397006694","9.98483333015017","9.71102986684022","10.3628081296661","12.919618069772","13.4296657035522","16.3291661347187","","","15.7134455872859","16.2579278221086","16.8539365479843","","","","18.4485650888134","15.3672983976218","14.0120971721833","15.0246573999141","15.6134649232689","15.3750198771566","15.9053658966348","14.5013182937363","14.8729842077676","14.2990290989907","14.8190963634313","14.4946887502633","16.5400276038392","15.5092181659149","",
"IDA seulement","IDX","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4907868066654","","14.1228295005939","13.7609579157683","14.1884935161239","14.2941408228971","13.8058764992016","14.3552439131695","12.8411593448587","13.7692597403285","","","",
"Île de Man","IMN","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Inde","IND","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","8.73291191534832","10.1123721143481","10.6293661861925","10.5053165030917","11.2699438970886","12.3144477459814","11.7024781243222","11.3760338675304","11.9598728186121","12.0777926988042","13.142959684918","14.3789451249477","15.3386382361334","15.7672189200597","15.5195025033193","15.9715336420431","15.4842170785554","15.3389795291726","15.1164759560621","15.1451081260718","14.603286530228","14.2457256103182","14.0807105426393","14.597482299813","14.407630228698","14.8040380607811","15.4104025952684","15.5456255204777","16.0529482126794","15.5775937222978","15.1334829996282","15.1739835904691","15.1894795635694","15.2578600234636","17.2276704328272","16.8518927117324","16.5051359513616","14.4898394029996","16.1667124010292","16.6386825481633","14.8031376436737","15.1256903621256","15.2719500251026","15.6141099222171","15.663131914799","","","","",
"Non classifié","INX","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Dépenses (% du PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","28.6591181370068","28.6530782945659","31.5303997175676","34.8240509515901","35.3168394263467","34.1019491201312","35.3566685134606","36.9236079176728","40.2899476590418","42.1722111180374","45.5779015888639","46.5005319137707","45.0256224238468","45.864667155891","45.0346979494956","44.7142536591402","41.0761080557605","35.1696922667914","35.7420554142964","37.1248782827581","37.5821979911035","37.6297658305518","37.1157314454571","37.2085460695407","35.3585152437086","33.0740416285829","31.0959702583639","29.4091917378592","27.6892879653051","28.9800895859939","29.4745512750367","29.7254665223086","29.7186782043724","30.4253603783737","30.6619440672932","31.9281112527488","37.0695232892569","44.0437590877705","62.3597357699285","44.8056715591151","40.3051613049035","38.3898738296517","35.3078266648105","27.5032037879003","26.3757954217342","24.5841301435838","23.6536998810346","22.507154096141","25.6291110498257","22.9657586820035","",
